id,name,lat,lon,country,line,tiv_usd,bi_tiv_usd,hub
LOC01872,London Commercial #1872,51.429,0.0577,United Kingdom,Commercial Property,97326000,41851000,London
LOC01873,Sydney High-Net-Worth #1873,-33.9198,151.2126,Australia,High-Net-Worth Homeowners,6611000,0,Sydney
LOC01874,New York Commercial #1874,40.6437,-74.0994,United States,Commercial Property,87450000,45014000,New York
LOC01875,Milan Commercial #1875,45.4592,9.2869,Italy,Commercial Property,11420000,3145000,Milan
LOC01876,Houston High-Net-Worth #1876,29.7637,-95.2625,United States,High-Net-Worth Homeowners,4658000,0,Houston
LOC01877,Bogota High-Net-Worth #1877,4.7297,-74.0541,Colombia,High-Net-Worth Homeowners,13318000,0,Bogota
LOC01878,Santo Domingo Commercial #1878,18.3466,-69.7881,Dominican Republic,Commercial Property,12270000,2782000,Santo Domingo
LOC01879,Cabo San Lucas Commercial #1879,22.8749,-109.8799,Mexico,Commercial Property,25254000,12448000,Cabo San Lucas
LOC01880,Osaka Commercial #1880,34.7917,135.6962,Japan,Commercial Property,62155000,24310000,Osaka
LOC01881,Naples FL High-Net-Worth #1881,26.1821,-81.9384,United States,High-Net-Worth Homeowners,999000,0,Naples FL
LOC01882,Rotterdam Commercial #1882,51.7693,4.6269,Netherlands,Commercial Property,17737000,6355000,Rotterdam
LOC01883,Nairobi Commercial #1883,-1.2726,36.8513,Kenya,Commercial Property,12165000,7046000,Nairobi
LOC01884,Istanbul Commercial #1884,41.3783,29.0439,Türkiye,Commercial Property,14261000,5615000,Istanbul
LOC01885,Naples FL Commercial #1885,26.1503,-81.7868,United States,Commercial Property,50597000,30263000,Naples FL
LOC01886,Johannesburg Commercial #1886,-26.2881,28.086,South Africa,Commercial Property,170315000,60379000,Johannesburg
LOC01887,New Orleans Commercial #1887,29.9486,-90.0294,United States,Commercial Property,129242000,44670000,New Orleans
LOC01888,Hamburg High-Net-Worth #1888,53.4093,9.9811,Germany,High-Net-Worth Homeowners,10354000,0,Hamburg
LOC01889,Tokyo High-Net-Worth #1889,35.5633,139.6574,Japan,High-Net-Worth Homeowners,18428000,0,Tokyo
LOC01890,London High-Net-Worth #1890,51.5969,0.0353,United Kingdom,High-Net-Worth Homeowners,31191000,0,London
LOC01891,Shenzhen Marine #1891,22.5172,114.1536,China,Marine Cargo,8768000,0,Shenzhen
LOC01892,Shanghai Commercial #1892,31.1164,121.444,China,Commercial Property,24422000,5486000,Shanghai
LOC01893,Jakarta Commercial #1893,-6.2073,106.6891,Indonesia,Commercial Property,48727000,11656000,Jakarta
LOC01894,Los Angeles Commercial #1894,34.098,-118.3432,United States,Commercial Property,34980000,9864000,Los Angeles
LOC01895,Tampa Commercial #1895,27.9114,-82.6739,United States,Commercial Property,15194000,7643000,Tampa
LOC01896,Shanghai Commercial #1896,31.0809,121.5555,China,Commercial Property,88639000,21592000,Shanghai
LOC01897,Mumbai Commercial #1897,19.0829,72.9185,India,Commercial Property,101628000,25569000,Mumbai
LOC01898,Boston Commercial #1898,42.3757,-71.1255,United States,Commercial Property,102553000,30053000,Boston
LOC01899,Hamburg Commercial #1899,53.6817,9.9663,Germany,Commercial Property,16946000,10048000,Hamburg
LOC01900,Kaohsiung Commercial #1900,22.4491,120.2335,Taiwan,Commercial Property,5775000,1456000,Kaohsiung
LOC01901,Shenzhen Commercial #1901,22.5183,114.0626,China,Commercial Property,22362000,4481000,Shenzhen
LOC01902,Milan Commercial #1902,45.43,9.6006,Italy,Commercial Property,21198000,12351000,Milan
LOC01903,New York Commercial #1903,40.73,-74.0039,United States,Commercial Property,34271000,18698000,New York
LOC01904,Houston Marine #1904,29.852,-95.2083,United States,Marine Cargo,34447000,0,Houston
LOC01905,Acapulco High-Net-Worth #1905,16.8178,-99.87,Mexico,High-Net-Worth Homeowners,2681000,0,Acapulco
LOC01906,Valencia Marine #1906,39.4354,-0.3801,Spain,Marine Cargo,11522000,0,Valencia
LOC01907,Cabo San Lucas High-Net-Worth #1907,22.6114,-109.826,Mexico,High-Net-Worth Homeowners,6277000,0,Cabo San Lucas
LOC01908,London Commercial #1908,51.4479,-0.3049,United Kingdom,Commercial Property,66917000,17522000,London
LOC01909,Shanghai High-Net-Worth #1909,31.1101,121.5454,China,High-Net-Worth Homeowners,5236000,0,Shanghai
LOC01910,Istanbul High-Net-Worth #1910,41.0385,29.0161,Türkiye,High-Net-Worth Homeowners,3851000,0,Istanbul
LOC01911,Hong Kong Commercial #1911,22.3725,114.2006,China,Commercial Property,15256000,7412000,Hong Kong
LOC01912,Shenzhen Commercial #1912,22.5019,114.0478,China,Commercial Property,36511000,7660000,Shenzhen
LOC01913,San Francisco Commercial #1913,37.8001,-122.4403,United States,Commercial Property,15287000,5995000,San Francisco
LOC01914,Dubai High-Net-Worth #1914,25.1507,55.307,United Arab Emirates,High-Net-Worth Homeowners,2454000,0,Dubai
LOC01915,London Commercial #1915,51.539,-0.0576,United Kingdom,Commercial Property,49519000,14805000,London
LOC01916,Hong Kong Commercial #1916,22.4351,114.3273,China,Commercial Property,15169000,6498000,Hong Kong
LOC01917,Mexico City Commercial #1917,19.4214,-99.1132,Mexico,Commercial Property,98227000,41247000,Mexico City
LOC01918,Houston Marine #1918,29.8334,-95.3694,United States,Marine Cargo,14411000,0,Houston
LOC01919,New Orleans High-Net-Worth #1919,29.9657,-90.057,United States,High-Net-Worth Homeowners,7488000,0,New Orleans
LOC01920,Santiago Commercial #1920,-33.5549,-70.6733,Chile,Commercial Property,43601000,13762000,Santiago
LOC01921,Shanghai Commercial #1921,31.097,121.3567,China,Commercial Property,40559000,19494000,Shanghai
LOC01922,Cancun Commercial #1922,21.176,-86.8703,Mexico,Commercial Property,23263000,6530000,Cancun
LOC01923,Puerto Vallarta High-Net-Worth #1923,20.8095,-105.7261,Mexico,High-Net-Worth Homeowners,3633000,0,Puerto Vallarta
LOC01924,Charleston High-Net-Worth #1924,32.7639,-80.0978,United States,High-Net-Worth Homeowners,1591000,0,Charleston
LOC01925,Miami Commercial #1925,25.7571,-80.2039,United States,Commercial Property,36861000,14786000,Miami
LOC01926,Jakarta Commercial #1926,-6.2135,106.8324,Indonesia,Commercial Property,38356000,22140000,Jakarta
LOC01927,Tokyo Commercial #1927,35.733,139.6583,Japan,Commercial Property,54399000,29143000,Tokyo
LOC01928,Acapulco High-Net-Worth #1928,16.8017,-99.8297,Mexico,High-Net-Worth Homeowners,11832000,0,Acapulco
LOC01929,New Orleans Marine #1929,29.9382,-90.065,United States,Marine Cargo,12735000,0,New Orleans
LOC01930,Hong Kong Commercial #1930,22.3198,114.1857,China,Commercial Property,36772000,12473000,Hong Kong
LOC01931,Honolulu Commercial #1931,21.2561,-157.973,United States,Commercial Property,7234000,4252000,Honolulu
LOC01932,San Francisco Commercial #1932,37.7885,-122.4593,United States,Commercial Property,29346000,9907000,San Francisco
LOC01933,Osaka Marine #1933,34.8012,135.4731,Japan,Marine Cargo,3622000,0,Osaka
LOC01934,Shanghai Commercial #1934,31.2361,121.5642,China,Commercial Property,22898000,12149000,Shanghai
LOC01935,Cabo San Lucas Commercial #1935,22.9204,-109.8851,Mexico,Commercial Property,24415000,9086000,Cabo San Lucas
LOC01936,Rotterdam Marine #1936,51.9859,4.5795,Netherlands,Marine Cargo,3911000,0,Rotterdam
LOC01937,Lima High-Net-Worth #1937,-12.0397,-76.9941,Peru,High-Net-Worth Homeowners,1885000,0,Lima
LOC01938,Puerto Vallarta Commercial #1938,20.7692,-105.3383,Mexico,Commercial Property,20361000,6486000,Puerto Vallarta
LOC01939,Maui Commercial #1939,20.7947,-156.3386,United States,Commercial Property,181305000,99587000,Maui
LOC01940,Hong Kong Commercial #1940,22.5162,114.4425,China,Commercial Property,7708000,3609000,Hong Kong
LOC01941,Cabo San Lucas Commercial #1941,23.0795,-109.9869,Mexico,Commercial Property,46374000,15302000,Cabo San Lucas
LOC01942,Shenzhen Commercial #1942,22.5541,114.0667,China,Commercial Property,35909000,11198000,Shenzhen
LOC01943,Puerto Vallarta Commercial #1943,20.6805,-105.1888,Mexico,Commercial Property,24762000,11260000,Puerto Vallarta
LOC01944,Cancun Commercial #1944,20.9769,-86.8676,Mexico,Commercial Property,60989000,23231000,Cancun
LOC01945,Cabo San Lucas Commercial #1945,22.9622,-109.9375,Mexico,Commercial Property,90622000,25541000,Cabo San Lucas
LOC01946,London Commercial #1946,51.4833,-0.161,United Kingdom,Commercial Property,23434000,10844000,London
LOC01947,Kampala Commercial #1947,0.2654,32.6244,Uganda,Commercial Property,18951000,11368000,Kampala
LOC01948,San Diego Marine #1948,32.794,-117.1945,United States,Marine Cargo,6841000,0,San Diego
LOC01949,Santo Domingo Commercial #1949,18.1235,-70.2426,Dominican Republic,Commercial Property,34697000,12145000,Santo Domingo
LOC01950,Lagos Commercial #1950,6.5216,3.3898,Nigeria,Commercial Property,9248000,4687000,Lagos
LOC01951,Miami High-Net-Worth #1951,25.8131,-79.9873,United States,High-Net-Worth Homeowners,5359000,0,Miami
LOC01952,Houston Commercial #1952,29.697,-95.1878,United States,Commercial Property,7171000,2554000,Houston
LOC01953,Tampa Marine #1953,27.7971,-82.3914,United States,Marine Cargo,4273000,0,Tampa
LOC01954,Honolulu Commercial #1954,21.2961,-158.0243,United States,Commercial Property,21691000,5476000,Honolulu
LOC01955,Houston Commercial #1955,29.5808,-95.236,United States,Commercial Property,15167000,6729000,Houston
LOC01956,Maui Commercial #1956,20.6847,-156.3145,United States,Commercial Property,10060000,5139000,Maui
LOC01957,Maui High-Net-Worth #1957,20.6117,-156.3439,United States,High-Net-Worth Homeowners,3027000,0,Maui
LOC01958,Jakarta Marine #1958,-6.3174,106.5193,Indonesia,Marine Cargo,8199000,0,Jakarta
LOC01959,Houston Commercial #1959,29.6133,-95.3402,United States,Commercial Property,24953000,7603000,Houston
LOC01960,Mumbai High-Net-Worth #1960,18.9963,72.8056,India,High-Net-Worth Homeowners,1985000,0,Mumbai
LOC01961,San Francisco Commercial #1961,37.8502,-122.3722,United States,Commercial Property,21652000,11184000,San Francisco
LOC01962,Valencia Marine #1962,39.5006,-0.2725,Spain,Marine Cargo,3616000,0,Valencia
LOC01963,San Diego Commercial #1963,32.806,-116.9744,United States,Commercial Property,38326000,9740000,San Diego
LOC01964,Milan Commercial #1964,45.3933,9.2694,Italy,Commercial Property,6287000,2029000,Milan
LOC01965,Santo Domingo Commercial #1965,18.5072,-69.8968,Dominican Republic,Commercial Property,36270000,9124000,Santo Domingo
LOC01966,San Diego Marine #1966,32.7066,-117.1735,United States,Marine Cargo,3716000,0,San Diego
LOC01967,Miami High-Net-Worth #1967,25.7544,-80.1119,United States,High-Net-Worth Homeowners,5849000,0,Miami
LOC01968,San Juan High-Net-Worth #1968,18.8937,-66.0518,Puerto Rico,High-Net-Worth Homeowners,1858000,0,San Juan
LOC01969,Mexico City Commercial #1969,19.5354,-99.0537,Mexico,Commercial Property,21895000,6088000,Mexico City
LOC01970,Istanbul Commercial #1970,41.024,29.1873,Türkiye,Commercial Property,79348000,45313000,Istanbul
LOC01971,San Diego Commercial #1971,32.6737,-117.286,United States,Commercial Property,78295000,46607000,San Diego
LOC01972,Kampala Commercial #1972,0.202,32.5984,Uganda,Commercial Property,79894000,30612000,Kampala
LOC01973,Mumbai High-Net-Worth #1973,19.2275,72.8409,India,High-Net-Worth Homeowners,1088000,0,Mumbai
LOC01974,Tokyo Commercial #1974,35.745,139.7805,Japan,Commercial Property,35543000,14761000,Tokyo
LOC01975,La Paz BCS Commercial #1975,24.1296,-110.3695,Mexico,Commercial Property,17068000,7504000,La Paz BCS
LOC01976,Kaohsiung Commercial #1976,22.5424,120.4752,Taiwan,Commercial Property,42819000,23575000,Kaohsiung
LOC01977,Honolulu Commercial #1977,21.0973,-157.8692,United States,Commercial Property,5015000,2799000,Honolulu
LOC01978,Johannesburg Commercial #1978,-26.056,28.024,South Africa,Commercial Property,119023000,67247000,Johannesburg
LOC01979,Cabo San Lucas Commercial #1979,22.8592,-109.8804,Mexico,Commercial Property,16354000,4207000,Cabo San Lucas
LOC01980,New York Commercial #1980,40.5941,-73.9389,United States,Commercial Property,56383000,28196000,New York
LOC01981,Hamburg Commercial #1981,53.5505,9.9906,Germany,Commercial Property,31347000,14929000,Hamburg
LOC01982,Shanghai Commercial #1982,31.0003,121.8388,China,Commercial Property,22379000,7008000,Shanghai
LOC01983,Puerto Vallarta Commercial #1983,20.6971,-105.2746,Mexico,Commercial Property,24930000,8632000,Puerto Vallarta
LOC01984,Nassau High-Net-Worth #1984,24.9562,-77.4044,Bahamas,High-Net-Worth Homeowners,3999000,0,Nassau
LOC01985,Kaohsiung Marine #1985,22.7367,120.3083,Taiwan,Marine Cargo,11520000,0,Kaohsiung
LOC01986,Kinshasa Commercial #1986,-4.5284,15.3468,Democratic Republic of the Congo,Commercial Property,4698000,993000,Kinshasa
LOC01987,Tampa Commercial #1987,27.955,-82.4725,United States,Commercial Property,9161000,2264000,Tampa
LOC01988,Maui High-Net-Worth #1988,20.8837,-156.3872,United States,High-Net-Worth Homeowners,1593000,0,Maui
LOC01989,Tokyo High-Net-Worth #1989,35.6052,139.8111,Japan,High-Net-Worth Homeowners,3329000,0,Tokyo
LOC01990,Nairobi High-Net-Worth #1990,-1.289,36.8573,Kenya,High-Net-Worth Homeowners,2593000,0,Nairobi
LOC01991,Osaka Marine #1991,34.8403,135.4562,Japan,Marine Cargo,31900000,0,Osaka
LOC01992,New York Commercial #1992,40.532,-74.2654,United States,Commercial Property,4719000,1455000,New York
LOC01993,Izmir Energy #1993,38.5019,26.9933,Türkiye,Energy,98929000,0,Izmir
LOC01994,Sydney Commercial #1994,-33.85,151.2167,Australia,Commercial Property,45155000,19345000,Sydney
LOC01995,Miami Commercial #1995,25.8496,-80.4351,United States,Commercial Property,29282000,15906000,Miami
LOC01996,Miami Commercial #1996,25.7314,-80.2123,United States,Commercial Property,22436000,11184000,Miami
LOC01997,Hamburg Commercial #1997,53.7212,9.8259,Germany,Commercial Property,36026000,14433000,Hamburg
LOC01998,San Diego Commercial #1998,32.5173,-117.1023,United States,Commercial Property,52515000,15971000,San Diego
LOC01999,Manila Commercial #1999,14.6001,120.9811,Philippines,Commercial Property,29364000,16226000,Manila
LOC02000,Kaohsiung Commercial #2000,22.5807,120.2799,Taiwan,Commercial Property,20299000,4614000,Kaohsiung
LOC02001,Mumbai Commercial #2001,19.0648,72.8838,India,Commercial Property,8934000,4082000,Mumbai
LOC02002,Cabo San Lucas High-Net-Worth #2002,22.8853,-109.8942,Mexico,High-Net-Worth Homeowners,5279000,0,Cabo San Lucas
LOC02003,Hong Kong Commercial #2003,22.4345,114.3047,China,Commercial Property,57774000,19450000,Hong Kong
LOC02004,Concepcion Marine #2004,-36.8248,-73.0625,Chile,Marine Cargo,20768000,0,Concepcion
LOC02005,Puerto Vallarta High-Net-Worth #2005,20.6439,-105.3043,Mexico,High-Net-Worth Homeowners,2966000,0,Puerto Vallarta
LOC02006,Tokyo Commercial #2006,35.694,139.6599,Japan,Commercial Property,22768000,6119000,Tokyo
LOC02007,Hamburg Commercial #2007,53.5108,10.1257,Germany,Commercial Property,85277000,17701000,Hamburg
LOC02008,Osaka Marine #2008,34.7747,135.5669,Japan,Marine Cargo,37052000,0,Osaka
LOC02009,Taipei High-Net-Worth #2009,25.3962,121.2778,Taiwan,High-Net-Worth Homeowners,3409000,0,Taipei
LOC02010,Lagos Commercial #2010,6.3505,3.3228,Nigeria,Commercial Property,27582000,11074000,Lagos
LOC02011,Istanbul High-Net-Worth #2011,40.9619,28.9373,Türkiye,High-Net-Worth Homeowners,3621000,0,Istanbul
LOC02012,Istanbul High-Net-Worth #2012,40.9865,28.8273,Türkiye,High-Net-Worth Homeowners,3323000,0,Istanbul
LOC02013,Manzanillo Marine #2013,19.0477,-104.2962,Mexico,Marine Cargo,6998000,0,Manzanillo
LOC02014,Boston Commercial #2014,42.345,-71.3345,United States,Commercial Property,55036000,16045000,Boston
LOC02015,Kolkata Commercial #2015,22.8104,88.4002,India,Commercial Property,9973000,4349000,Kolkata
LOC02016,New York Commercial #2016,40.7938,-74.4286,United States,Commercial Property,44991000,16355000,New York
LOC02017,Boston High-Net-Worth #2017,42.4072,-71.0943,United States,High-Net-Worth Homeowners,757000,0,Boston
LOC02018,Acapulco Commercial #2018,16.7654,-99.7512,Mexico,Commercial Property,9417000,2262000,Acapulco
LOC02019,Visakhapatnam Energy #2019,17.7046,83.2364,India,Energy,208603000,0,Visakhapatnam
LOC02020,Tampa High-Net-Worth #2020,28.0138,-82.6798,United States,High-Net-Worth Homeowners,7590000,0,Tampa
LOC02021,Cancun High-Net-Worth #2021,21.0225,-86.9291,Mexico,High-Net-Worth Homeowners,2247000,0,Cancun
LOC02022,New York Marine #2022,40.8094,-74.2931,United States,Marine Cargo,9267000,0,New York
LOC02023,New York Commercial #2023,40.7037,-74.0108,United States,Commercial Property,33037000,15453000,New York
LOC02024,Puerto Vallarta Commercial #2024,20.684,-105.2395,Mexico,Commercial Property,23698000,13784000,Puerto Vallarta
LOC02025,Cancun Commercial #2025,21.2223,-86.9477,Mexico,Commercial Property,48192000,23882000,Cancun
LOC02026,Mazatlan Energy #2026,23.2923,-106.1178,Mexico,Energy,388162000,0,Mazatlan
LOC02027,New York Commercial #2027,40.5932,-73.5547,United States,Commercial Property,70358000,14076000,New York
LOC02028,Lagos Commercial #2028,6.5354,3.3195,Nigeria,Commercial Property,29710000,6587000,Lagos
LOC02029,Cancun High-Net-Worth #2029,20.8359,-86.7413,Mexico,High-Net-Worth Homeowners,6427000,0,Cancun
LOC02030,Istanbul Commercial #2030,41.0149,28.9819,Türkiye,Commercial Property,25364000,7134000,Istanbul
LOC02031,Kampala Commercial #2031,0.3589,32.6192,Uganda,Commercial Property,39854000,20201000,Kampala
LOC02032,San Juan Commercial #2032,18.481,-66.1008,Puerto Rico,Commercial Property,49670000,26562000,San Juan
LOC02033,Rotterdam Marine #2033,51.9874,4.3093,Netherlands,Marine Cargo,17928000,0,Rotterdam
LOC02034,London Commercial #2034,51.5204,-0.1578,United Kingdom,Commercial Property,79282000,37168000,London
LOC02035,Naha Okinawa High-Net-Worth #2035,26.2093,127.6107,Japan,High-Net-Worth Homeowners,2656000,0,Naha Okinawa
LOC02036,Los Angeles Commercial #2036,33.7863,-118.3498,United States,Commercial Property,18125000,5698000,Los Angeles
LOC02037,Maui Commercial #2037,21.04,-156.3681,United States,Commercial Property,45728000,18119000,Maui
LOC02038,Houston High-Net-Worth #2038,29.7681,-95.3745,United States,High-Net-Worth Homeowners,353000,0,Houston
